date,expiration,strike,right,open_interest,spot
2026-06-04,2026-12-18,30.0,C,10129,26.5
2026-06-04,2026-12-18,30.0,P,2104,26.5
2026-06-04,2026-12-18,32.5,C,3672,26.5
2026-06-04,2026-12-18,32.5,P,2009,26.5
2026-06-04,2026-12-18,35.0,C,2382,26.5
2026-06-04,2026-12-18,35.0,P,1427,26.5
2026-06-04,2026-12-18,37.5,C,1500,26.5
2026-06-04,2026-12-18,37.5,P,1396,26.5
2026-06-04,2026-12-18,40.0,C,4530,26.5
2026-06-04,2026-12-18,40.0,P,1209,26.5
2026-06-04,2026-12-18,42.5,C,1079,26.5
2026-06-04,2026-12-18,42.5,P,958,26.5
2026-06-04,2026-12-18,45.0,C,971,26.5
2026-06-04,2026-12-18,45.0,P,687,26.5
2026-06-04,2026-12-18,47.5,C,1251,26.5
2026-06-04,2026-12-18,47.5,P,903,26.5
2026-06-04,2026-12-18,50.0,C,732,26.5
2026-06-04,2026-12-18,50.0,P,697,26.5
2026-06-04,2027-01-15,10.0,C,952,26.5
2026-06-04,2027-01-15,10.0,P,1777,26.5
2026-06-04,2027-01-15,11.0,C,1072,26.5
2026-06-04,2027-01-15,11.0,P,1868,26.5
2026-06-04,2027-01-15,12.0,C,1341,26.5
2026-06-04,2027-01-15,12.0,P,3331,26.5
2026-06-04,2027-01-15,13.0,C,1685,26.5
2026-06-04,2027-01-15,13.0,P,2555,26.5
2026-06-04,2027-01-15,14.0,C,2149,26.5
2026-06-04,2027-01-15,14.0,P,2620,26.5
2026-06-04,2027-01-15,15.0,C,2976,26.5
2026-06-04,2027-01-15,15.0,P,3148,26.5
2026-06-04,2027-01-15,16.0,C,2959,26.5
2026-06-04,2027-01-15,16.0,P,5029,26.5
2026-06-04,2027-01-15,17.0,C,3633,26.5
2026-06-04,2027-01-15,17.0,P,3876,26.5
2026-06-04,2027-01-15,18.0,C,2528,26.5
2026-06-04,2027-01-15,18.0,P,5771,26.5
2026-06-04,2027-01-15,19.0,C,3277,26.5
2026-06-04,2027-01-15,19.0,P,5988,26.5
2026-06-04,2027-01-15,20.0,C,4284,26.5
2026-06-04,2027-01-15,20.0,P,8582,26.5
2026-06-04,2027-01-15,21.0,C,4074,26.5
2026-06-04,2027-01-15,21.0,P,7774,26.5
2026-06-04,2027-01-15,22.0,C,3507,26.5
2026-06-04,2027-01-15,22.0,P,6247,26.5
2026-06-04,2027-01-15,23.0,C,5318,26.5
2026-06-04,2027-01-15,23.0,P,7936,26.5
2026-06-04,2027-01-15,24.0,C,5604,26.5
2026-06-04,2027-01-15,24.0,P,9140,26.5
2026-06-04,2027-01-15,24.5,C,4123,26.5
2026-06-04,2027-01-15,24.5,P,5926,26.5
2026-06-04,2027-01-15,25.0,C,6046,26.5
2026-06-04,2027-01-15,25.0,P,10698,26.5
2026-06-04,2027-01-15,25.5,C,5596,26.5
2026-06-04,2027-01-15,25.5,P,5356,26.5
2026-06-04,2027-01-15,26.0,C,7659,26.5
2026-06-04,2027-01-15,26.0,P,6190,26.5
2026-06-04,2027-01-15,26.5,C,9902,26.5
2026-06-04,2027-01-15,26.5,P,6888,26.5
2026-06-04,2027-01-15,27.0,C,8990,26.5
2026-06-04,2027-01-15,27.0,P,4546,26.5
2026-06-04,2027-01-15,27.5,C,7319,26.5
2026-06-04,2027-01-15,27.5,P,7037,26.5
2026-06-04,2027-01-15,28.0,C,10457,26.5
2026-06-04,2027-01-15,28.0,P,4678,26.5
2026-06-04,2027-01-15,29.0,C,7174,26.5
2026-06-04,2027-01-15,29.0,P,6935,26.5
2026-06-04,2027-01-15,30.0,C,17542,26.5
2026-06-04,2027-01-15,30.0,P,4247,26.5
2026-06-04,2027-01-15,32.5,C,5632,26.5
2026-06-04,2027-01-15,32.5,P,3683,26.5
2026-06-04,2027-01-15,35.0,C,8262,26.5
2026-06-04,2027-01-15,35.0,P,2804,26.5
2026-06-04,2027-01-15,37.5,C,5118,26.5
2026-06-04,2027-01-15,37.5,P,3172,26.5
2026-06-04,2027-01-15,40.0,C,10527,26.5
2026-06-04,2027-01-15,40.0,P,2646,26.5
2026-06-04,2027-01-15,42.5,C,2976,26.5
2026-06-04,2027-01-15,42.5,P,1979,26.5
2026-06-04,2027-01-15,45.0,C,3827,26.5
2026-06-04,2027-01-15,45.0,P,1538,26.5
2026-06-04,2027-01-15,47.5,C,4322,26.5
2026-06-04,2027-01-15,47.5,P,1620,26.5
2026-06-04,2027-01-15,50.0,C,3292,26.5
2026-06-04,2027-01-15,50.0,P,1732,26.5
2026-06-04,2028-01-21,10.0,C,1241,26.5
2026-06-04,2028-01-21,10.0,P,2314,26.5
2026-06-04,2028-01-21,11.0,C,1672,26.5
2026-06-04,2028-01-21,11.0,P,1937,26.5
2026-06-04,2028-01-21,12.0,C,2105,26.5
2026-06-04,2028-01-21,12.0,P,2539,26.5
2026-06-04,2028-01-21,13.0,C,1408,26.5
2026-06-04,2028-01-21,13.0,P,3635,26.5
2026-06-04,2028-01-21,14.0,C,2635,26.5
2026-06-04,2028-01-21,14.0,P,3461,26.5
2026-06-04,2028-01-21,15.0,C,1685,26.5
2026-06-04,2028-01-21,15.0,P,4288,26.5
2026-06-04,2028-01-21,16.0,C,2389,26.5
2026-06-04,2028-01-21,16.0,P,4206,26.5
2026-06-04,2028-01-21,17.0,C,2128,26.5
2026-06-04,2028-01-21,17.0,P,4387,26.5
2026-06-04,2028-01-21,18.0,C,2155,26.5
2026-06-04,2028-01-21,18.0,P,4862,26.5
2026-06-04,2028-01-21,19.0,C,3408,26.5
2026-06-04,2028-01-21,19.0,P,5023,26.5
2026-06-04,2028-01-21,20.0,C,2352,26.5
2026-06-04,2028-01-21,20.0,P,4581,26.5
2026-06-04,2028-01-21,21.0,C,3269,26.5
2026-06-04,2028-01-21,21.0,P,6218,26.5
2026-06-04,2028-01-21,22.0,C,3460,26.5
2026-06-04,2028-01-21,22.0,P,8191,26.5
2026-06-04,2028-01-21,23.0,C,6005,26.5
2026-06-04,2028-01-21,23.0,P,6765,26.5
2026-06-04,2028-01-21,24.0,C,4597,26.5
2026-06-04,2028-01-21,24.0,P,7074,26.5
2026-06-04,2028-01-21,24.5,C,4429,26.5
2026-06-04,2028-01-21,24.5,P,6267,26.5
2026-06-04,2028-01-21,25.0,C,4611,26.5
2026-06-04,2028-01-21,25.0,P,6076,26.5
2026-06-04,2028-01-21,25.5,C,5801,26.5
2026-06-04,2028-01-21,25.5,P,4636,26.5
2026-06-04,2028-01-21,26.0,C,4895,26.5
2026-06-04,2028-01-21,26.0,P,4178,26.5
2026-06-04,2028-01-21,26.5,C,7908,26.5
2026-06-04,2028-01-21,26.5,P,4415,26.5
2026-06-04,2028-01-21,27.0,C,8105,26.5
2026-06-04,2028-01-21,27.0,P,5155,26.5
2026-06-04,2028-01-21,27.5,C,4657,26.5
2026-06-04,2028-01-21,27.5,P,3721,26.5
2026-06-04,2028-01-21,28.0,C,6718,26.5
2026-06-04,2028-01-21,28.0,P,3465,26.5
2026-06-04,2028-01-21,29.0,C,5333,26.5
2026-06-04,2028-01-21,29.0,P,3064,26.5
2026-06-04,2028-01-21,30.0,C,18207,26.5
2026-06-04,2028-01-21,30.0,P,4177,26.5
2026-06-04,2028-01-21,32.5,C,5390,26.5
2026-06-04,2028-01-21,32.5,P,2943,26.5
2026-06-04,2028-01-21,35.0,C,3381,26.5
2026-06-04,2028-01-21,35.0,P,3688,26.5
2026-06-04,2028-01-21,37.5,C,5341,26.5
2026-06-04,2028-01-21,37.5,P,2988,26.5
2026-06-04,2028-01-21,40.0,C,12589,26.5
2026-06-04,2028-01-21,40.0,P,3291,26.5
2026-06-04,2028-01-21,42.5,C,2988,26.5
2026-06-04,2028-01-21,42.5,P,2501,26.5
2026-06-04,2028-01-21,45.0,C,2389,26.5
2026-06-04,2028-01-21,45.0,P,2406,26.5
2026-06-04,2028-01-21,47.5,C,2429,26.5
2026-06-04,2028-01-21,47.5,P,2486,26.5
2026-06-04,2028-01-21,50.0,C,3260,26.5
2026-06-04,2028-01-21,50.0,P,1341,26.5
2026-06-05,2026-06-05,15.0,C,15,26.1
2026-06-05,2026-06-05,15.0,P,24,26.1
2026-06-05,2026-06-05,16.0,C,25,26.1
2026-06-05,2026-06-05,16.0,P,47,26.1
2026-06-05,2026-06-05,17.0,C,42,26.1
2026-06-05,2026-06-05,17.0,P,83,26.1
2026-06-05,2026-06-05,18.0,C,67,26.1
2026-06-05,2026-06-05,18.0,P,130,26.1
2026-06-05,2026-06-05,19.0,C,128,26.1
2026-06-05,2026-06-05,19.0,P,225,26.1
2026-06-05,2026-06-05,20.0,C,298,26.1
2026-06-05,2026-06-05,20.0,P,366,26.1
2026-06-05,2026-06-05,21.0,C,483,26.1
2026-06-05,2026-06-05,21.0,P,628,26.1
2026-06-05,2026-06-05,22.0,C,583,26.1
2026-06-05,2026-06-05,22.0,P,1203,26.1
2026-06-05,2026-06-05,23.0,C,865,26.1
2026-06-05,2026-06-05,23.0,P,1575,26.1
2026-06-05,2026-06-05,24.0,C,1199,26.1
2026-06-05,2026-06-05,24.0,P,1743,26.1
2026-06-05,2026-06-05,24.5,C,2216,26.1
2026-06-05,2026-06-05,24.5,P,3376,26.1
2026-06-05,2026-06-05,25.0,C,2297,26.1
2026-06-05,2026-06-05,25.0,P,3433,26.1
2026-06-05,2026-06-05,25.5,C,2920,26.1
2026-06-05,2026-06-05,25.5,P,3963,26.1
2026-06-05,2026-06-05,26.0,C,2903,26.1
2026-06-05,2026-06-05,26.0,P,3095,26.1
2026-06-05,2026-06-05,26.5,C,3195,26.1
2026-06-05,2026-06-05,26.5,P,2524,26.1
2026-06-05,2026-06-05,27.0,C,3108,26.1
2026-06-05,2026-06-05,27.0,P,1843,26.1
2026-06-05,2026-06-05,27.5,C,2116,26.1
2026-06-05,2026-06-05,27.5,P,1207,26.1
2026-06-05,2026-06-05,28.0,C,1813,26.1
2026-06-05,2026-06-05,28.0,P,1496,26.1
2026-06-05,2026-06-05,29.0,C,1503,26.1
2026-06-05,2026-06-05,29.0,P,813,26.1
2026-06-05,2026-06-05,30.0,C,3685,26.1
2026-06-05,2026-06-05,30.0,P,724,26.1
2026-06-05,2026-06-05,32.5,C,533,26.1
2026-06-05,2026-06-05,32.5,P,303,26.1
2026-06-05,2026-06-05,35.0,C,230,26.1
2026-06-05,2026-06-05,35.0,P,149,26.1
2026-06-05,2026-06-05,37.5,C,102,26.1
2026-06-05,2026-06-05,37.5,P,67,26.1
2026-06-05,2026-06-05,40.0,C,209,26.1
2026-06-05,2026-06-05,40.0,P,34,26.1
2026-06-05,2026-06-05,42.5,C,28,26.1
2026-06-05,2026-06-05,42.5,P,15,26.1
2026-06-05,2026-06-05,45.0,C,16,26.1
2026-06-05,2026-06-12,11.0,P,11,26.1
2026-06-05,2026-06-12,12.0,C,10,26.1
2026-06-05,2026-06-12,12.0,P,13,26.1
2026-06-05,2026-06-12,13.0,C,18,26.1
2026-06-05,2026-06-12,13.0,P,32,26.1
2026-06-05,2026-06-12,14.0,C,30,26.1
2026-06-05,2026-06-12,14.0,P,47,26.1
2026-06-05,2026-06-12,15.0,C,53,26.1
2026-06-05,2026-06-12,15.0,P,73,26.1
2026-06-05,2026-06-12,16.0,C,73,26.1
2026-06-05,2026-06-12,16.0,P,121,26.1
2026-06-05,2026-06-12,17.0,C,161,26.1
2026-06-05,2026-06-12,17.0,P,216,26.1
2026-06-05,2026-06-12,18.0,C,233,26.1
2026-06-05,2026-06-12,18.0,P,323,26.1
2026-06-05,2026-06-12,19.0,C,222,26.1
2026-06-05,2026-06-12,19.0,P,455,26.1
2026-06-05,2026-06-12,20.0,C,362,26.1
2026-06-05,2026-06-12,20.0,P,633,26.1
2026-06-05,2026-06-12,21.0,C,593,26.1
2026-06-05,2026-06-12,21.0,P,1004,26.1
2026-06-05,2026-06-12,22.0,C,743,26.1
2026-06-05,2026-06-12,22.0,P,1290,26.1
2026-06-05,2026-06-12,23.0,C,1201,26.1
2026-06-05,2026-06-12,23.0,P,1583,26.1
2026-06-05,2026-06-12,24.0,C,1100,26.1
2026-06-05,2026-06-12,24.0,P,2608,26.1
2026-06-05,2026-06-12,24.5,C,1781,26.1
2026-06-05,2026-06-12,24.5,P,2541,26.1
2026-06-05,2026-06-12,25.0,C,2199,26.1
2026-06-05,2026-06-12,25.0,P,2518,26.1
2026-06-05,2026-06-12,25.5,C,2505,26.1
2026-06-05,2026-06-12,25.5,P,2732,26.1
2026-06-05,2026-06-12,26.0,C,2011,26.1
2026-06-05,2026-06-12,26.0,P,2454,26.1
2026-06-05,2026-06-12,26.5,C,2949,26.1
2026-06-05,2026-06-12,26.5,P,1494,26.1
2026-06-05,2026-06-12,27.0,C,2321,26.1
2026-06-05,2026-06-12,27.0,P,1671,26.1
2026-06-05,2026-06-12,27.5,C,2206,26.1
2026-06-05,2026-06-12,27.5,P,1127,26.1
2026-06-05,2026-06-12,28.0,C,1789,26.1
2026-06-05,2026-06-12,28.0,P,1040,26.1
2026-06-05,2026-06-12,29.0,C,1577,26.1
2026-06-05,2026-06-12,29.0,P,793,26.1
2026-06-05,2026-06-12,30.0,C,3434,26.1
2026-06-05,2026-06-12,30.0,P,766,26.1
2026-06-05,2026-06-12,32.5,C,671,26.1
2026-06-05,2026-06-12,32.5,P,330,26.1
2026-06-05,2026-06-12,35.0,C,410,26.1
2026-06-05,2026-06-12,35.0,P,370,26.1
2026-06-05,2026-06-12,37.5,C,210,26.1
2026-06-05,2026-06-12,37.5,P,114,26.1
2026-06-05,2026-06-12,40.0,C,398,26.1
2026-06-05,2026-06-12,40.0,P,114,26.1
2026-06-05,2026-06-12,42.5,C,99,26.1
2026-06-05,2026-06-12,42.5,P,62,26.1
2026-06-05,2026-06-12,45.0,C,74,26.1
2026-06-05,2026-06-12,45.0,P,51,26.1
2026-06-05,2026-06-12,47.5,C,41,26.1
2026-06-05,2026-06-12,47.5,P,29,26.1
2026-06-05,2026-06-12,50.0,C,33,26.1
2026-06-05,2026-06-12,50.0,P,18,26.1
2026-06-05,2026-06-19,10.0,C,27,26.1
2026-06-05,2026-06-19,10.0,P,33,26.1
2026-06-05,2026-06-19,11.0,C,33,26.1
2026-06-05,2026-06-19,11.0,P,74,26.1
2026-06-05,2026-06-19,12.0,C,77,26.1
2026-06-05,2026-06-19,12.0,P,141,26.1
2026-06-05,2026-06-19,13.0,C,142,26.1
2026-06-05,2026-06-19,13.0,P,247,26.1
2026-06-05,2026-06-19,14.0,C,179,26.1
2026-06-05,2026-06-19,14.0,P,402,26.1
2026-06-05,2026-06-19,15.0,C,260,26.1
2026-06-05,2026-06-19,15.0,P,412,26.1
2026-06-05,2026-06-19,16.0,C,398,26.1
2026-06-05,2026-06-19,16.0,P,765,26.1
2026-06-05,2026-06-19,17.0,C,716,26.1
2026-06-05,2026-06-19,17.0,P,1343,26.1
2026-06-05,2026-06-19,18.0,C,1088,26.1
2026-06-05,2026-06-19,18.0,P,1568,26.1
2026-06-05,2026-06-19,19.0,C,1686,26.1
2026-06-05,2026-06-19,19.0,P,2311,26.1
2026-06-05,2026-06-19,20.0,C,1858,26.1
2026-06-05,2026-06-19,20.0,P,3389,26.1
2026-06-05,2026-06-19,21.0,C,2676,26.1
2026-06-05,2026-06-19,21.0,P,4217,26.1
2026-06-05,2026-06-19,22.0,C,2927,26.1
2026-06-05,2026-06-19,22.0,P,7096,26.1
2026-06-05,2026-06-19,23.0,C,3655,26.1
2026-06-05,2026-06-19,23.0,P,8387,26.1
2026-06-05,2026-06-19,24.0,C,5906,26.1
2026-06-05,2026-06-19,24.0,P,7847,26.1
2026-06-05,2026-06-19,24.5,C,7219,26.1
2026-06-05,2026-06-19,24.5,P,10988,26.1
2026-06-05,2026-06-19,25.0,C,8599,26.1
2026-06-05,2026-06-19,25.0,P,9825,26.1
2026-06-05,2026-06-19,25.5,C,12532,26.1
2026-06-05,2026-06-19,25.5,P,13472,26.1
2026-06-05,2026-06-19,26.0,C,9221,26.1
2026-06-05,2026-06-19,26.0,P,9374,26.1
2026-06-05,2026-06-19,26.5,C,8617,26.1
2026-06-05,2026-06-19,26.5,P,7861,26.1
2026-06-05,2026-06-19,27.0,C,8057,26.1
2026-06-05,2026-06-19,27.0,P,5745,26.1
2026-06-05,2026-06-19,27.5,C,6687,26.1
2026-06-05,2026-06-19,27.5,P,5824,26.1
2026-06-05,2026-06-19,28.0,C,20204,26.1
2026-06-05,2026-06-19,28.0,P,4454,26.1
2026-06-05,2026-06-19,29.0,C,16812,26.1
2026-06-05,2026-06-19,29.0,P,4278,26.1
2026-06-05,2026-06-19,30.0,C,37183,26.1
2026-06-05,2026-06-19,30.0,P,3599,26.1
2026-06-05,2026-06-19,32.5,C,8542,26.1
2026-06-05,2026-06-19,32.5,P,2598,26.1
2026-06-05,2026-06-19,35.0,C,5733,26.1
2026-06-05,2026-06-19,35.0,P,1138,26.1
2026-06-05,2026-06-19,37.5,C,3877,26.1
2026-06-05,2026-06-19,37.5,P,988,26.1
2026-06-05,2026-06-19,40.0,C,8168,26.1
2026-06-05,2026-06-19,40.0,P,546,26.1
2026-06-05,2026-06-19,42.5,C,635,26.1
2026-06-05,2026-06-19,42.5,P,485,26.1
2026-06-05,2026-06-19,45.0,C,322,26.1
2026-06-05,2026-06-19,45.0,P,273,26.1
2026-06-05,2026-06-19,47.5,C,302,26.1
2026-06-05,2026-06-19,47.5,P,182,26.1
2026-06-05,2026-06-19,50.0,C,261,26.1
2026-06-05,2026-06-19,50.0,P,127,26.1
2026-06-05,2026-06-26,10.0,C,11,26.1
2026-06-05,2026-06-26,10.0,P,16,26.1
2026-06-05,2026-06-26,11.0,C,15,26.1
2026-06-05,2026-06-26,11.0,P,28,26.1
2026-06-05,2026-06-26,12.0,C,31,26.1
2026-06-05,2026-06-26,12.0,P,66,26.1
2026-06-05,2026-06-26,13.0,C,39,26.1
2026-06-05,2026-06-26,13.0,P,80,26.1
2026-06-05,2026-06-26,14.0,C,49,26.1
2026-06-05,2026-06-26,14.0,P,118,26.1
2026-06-05,2026-06-26,15.0,C,106,26.1
2026-06-05,2026-06-26,15.0,P,184,26.1
2026-06-05,2026-06-26,16.0,C,172,26.1
2026-06-05,2026-06-26,16.0,P,269,26.1
2026-06-05,2026-06-26,17.0,C,223,26.1
2026-06-05,2026-06-26,17.0,P,317,26.1
2026-06-05,2026-06-26,18.0,C,243,26.1
2026-06-05,2026-06-26,18.0,P,587,26.1
2026-06-05,2026-06-26,19.0,C,357,26.1
2026-06-05,2026-06-26,19.0,P,862,26.1
2026-06-05,2026-06-26,20.0,C,434,26.1
2026-06-05,2026-06-26,20.0,P,728,26.1
2026-06-05,2026-06-26,21.0,C,695,26.1
2026-06-05,2026-06-26,21.0,P,1194,26.1
2026-06-05,2026-06-26,22.0,C,630,26.1
2026-06-05,2026-06-26,22.0,P,1963,26.1
2026-06-05,2026-06-26,23.0,C,918,26.1
2026-06-05,2026-06-26,23.0,P,2063,26.1
2026-06-05,2026-06-26,24.0,C,1916,26.1
2026-06-05,2026-06-26,24.0,P,2858,26.1
2026-06-05,2026-06-26,24.5,C,1812,26.1
2026-06-05,2026-06-26,24.5,P,2713,26.1
2026-06-05,2026-06-26,25.0,C,1857,26.1
2026-06-05,2026-06-26,25.0,P,2212,26.1
2026-06-05,2026-06-26,25.5,C,2575,26.1
2026-06-05,2026-06-26,25.5,P,2051,26.1
2026-06-05,2026-06-26,26.0,C,2117,26.1
2026-06-05,2026-06-26,26.0,P,2330,26.1
2026-06-05,2026-06-26,26.5,C,2412,26.1
2026-06-05,2026-06-26,26.5,P,1713,26.1
2026-06-05,2026-06-26,27.0,C,1853,26.1
2026-06-05,2026-06-26,27.0,P,1282,26.1
2026-06-05,2026-06-26,27.5,C,1980,26.1
2026-06-05,2026-06-26,27.5,P,1422,26.1
2026-06-05,2026-06-26,28.0,C,3760,26.1
2026-06-05,2026-06-26,28.0,P,1308,26.1
2026-06-05,2026-06-26,29.0,C,4366,26.1
2026-06-05,2026-06-26,29.0,P,621,26.1
2026-06-05,2026-06-26,30.0,C,13779,26.1
2026-06-05,2026-06-26,30.0,P,873,26.1
2026-06-05,2026-06-26,32.5,C,2732,26.1
2026-06-05,2026-06-26,32.5,P,403,26.1
2026-06-05,2026-06-26,35.0,C,1791,26.1
2026-06-05,2026-06-26,35.0,P,429,26.1
2026-06-05,2026-06-26,37.5,C,1039,26.1
2026-06-05,2026-06-26,37.5,P,257,26.1
2026-06-05,2026-06-26,40.0,C,1807,26.1
2026-06-05,2026-06-26,40.0,P,200,26.1
2026-06-05,2026-06-26,42.5,C,163,26.1
2026-06-05,2026-06-26,42.5,P,115,26.1
2026-06-05,2026-06-26,45.0,C,195,26.1
2026-06-05,2026-06-26,45.0,P,107,26.1
2026-06-05,2026-06-26,47.5,C,117,26.1
2026-06-05,2026-06-26,47.5,P,54,26.1
2026-06-05,2026-06-26,50.0,C,71,26.1
2026-06-05,2026-06-26,50.0,P,42,26.1
2026-06-05,2026-07-17,10.0,C,158,26.1
2026-06-05,2026-07-17,10.0,P,287,26.1
2026-06-05,2026-07-17,11.0,C,229,26.1
2026-06-05,2026-07-17,11.0,P,301,26.1
2026-06-05,2026-07-17,12.0,C,457,26.1
2026-06-05,2026-07-17,12.0,P,483,26.1
2026-06-05,2026-07-17,13.0,C,584,26.1
2026-06-05,2026-07-17,13.0,P,992,26.1
2026-06-05,2026-07-17,14.0,C,594,26.1
2026-06-05,2026-07-17,14.0,P,1370,26.1
2026-06-05,2026-07-17,15.0,C,672,26.1
2026-06-05,2026-07-17,15.0,P,1044,26.1
2026-06-05,2026-07-17,16.0,C,1085,26.1
2026-06-05,2026-07-17,16.0,P,1214,26.1
2026-06-05,2026-07-17,17.0,C,1146,26.1
2026-06-05,2026-07-17,17.0,P,2086,26.1
2026-06-05,2026-07-17,18.0,C,1314,26.1
2026-06-05,2026-07-17,18.0,P,1710,26.1
2026-06-05,2026-07-17,19.0,C,1866,26.1
2026-06-05,2026-07-17,19.0,P,3496,26.1
2026-06-05,2026-07-17,20.0,C,2076,26.1
2026-06-05,2026-07-17,20.0,P,2950,26.1
2026-06-05,2026-07-17,21.0,C,2721,26.1
2026-06-05,2026-07-17,21.0,P,4261,26.1
2026-06-05,2026-07-17,22.0,C,3517,26.1
2026-06-05,2026-07-17,22.0,P,4156,26.1
2026-06-05,2026-07-17,23.0,C,2896,26.1
2026-06-05,2026-07-17,23.0,P,7415,26.1
2026-06-05,2026-07-17,24.0,C,5524,26.1
2026-06-05,2026-07-17,24.0,P,6002,26.1
2026-06-05,2026-07-17,24.5,C,4562,26.1
2026-06-05,2026-07-17,24.5,P,9004,26.1
2026-06-05,2026-07-17,25.0,C,5917,26.1
2026-06-05,2026-07-17,25.0,P,6535,26.1
2026-06-05,2026-07-17,25.5,C,6585,26.1
2026-06-05,2026-07-17,25.5,P,7134,26.1
2026-06-05,2026-07-17,26.0,C,8251,26.1
2026-06-05,2026-07-17,26.0,P,7680,26.1
2026-06-05,2026-07-17,26.5,C,7548,26.1
2026-06-05,2026-07-17,26.5,P,5344,26.1
2026-06-05,2026-07-17,27.0,C,8249,26.1
2026-06-05,2026-07-17,27.0,P,3621,26.1
2026-06-05,2026-07-17,27.5,C,7146,26.1
2026-06-05,2026-07-17,27.5,P,4421,26.1
2026-06-05,2026-07-17,28.0,C,15929,26.1
2026-06-05,2026-07-17,28.0,P,5100,26.1
2026-06-05,2026-07-17,29.0,C,14149,26.1
2026-06-05,2026-07-17,29.0,P,4261,26.1
2026-06-05,2026-07-17,30.0,C,48184,26.1
2026-06-05,2026-07-17,30.0,P,2728,26.1
2026-06-05,2026-07-17,32.5,C,11145,26.1
2026-06-05,2026-07-17,32.5,P,1854,26.1
2026-06-05,2026-07-17,35.0,C,5981,26.1
2026-06-05,2026-07-17,35.0,P,2022,26.1
2026-06-05,2026-07-17,37.5,C,6594,26.1
2026-06-05,2026-07-17,37.5,P,1202,26.1
2026-06-05,2026-07-17,40.0,C,16622,26.1
2026-06-05,2026-07-17,40.0,P,1208,26.1
2026-06-05,2026-07-17,42.5,C,1526,26.1
2026-06-05,2026-07-17,42.5,P,814,26.1
2026-06-05,2026-07-17,45.0,C,1576,26.1
2026-06-05,2026-07-17,45.0,P,463,26.1
2026-06-05,2026-07-17,47.5,C,728,26.1
2026-06-05,2026-07-17,47.5,P,597,26.1
2026-06-05,2026-07-17,50.0,C,668,26.1
2026-06-05,2026-07-17,50.0,P,470,26.1
2026-06-05,2026-09-18,10.0,C,330,26.1
2026-06-05,2026-09-18,10.0,P,450,26.1
2026-06-05,2026-09-18,11.0,C,345,26.1
2026-06-05,2026-09-18,11.0,P,506,26.1
2026-06-05,2026-09-18,12.0,C,460,26.1
2026-06-05,2026-09-18,12.0,P,807,26.1
2026-06-05,2026-09-18,13.0,C,567,26.1
2026-06-05,2026-09-18,13.0,P,1145,26.1
2026-06-05,2026-09-18,14.0,C,981,26.1
2026-06-05,2026-09-18,14.0,P,1477,26.1
2026-06-05,2026-09-18,15.0,C,709,26.1
2026-06-05,2026-09-18,15.0,P,1742,26.1
2026-06-05,2026-09-18,16.0,C,1210,26.1
2026-06-05,2026-09-18,16.0,P,1832,26.1
2026-06-05,2026-09-18,17.0,C,2024,26.1
2026-06-05,2026-09-18,17.0,P,2249,26.1
2026-06-05,2026-09-18,18.0,C,1759,26.1
2026-06-05,2026-09-18,18.0,P,3025,26.1
2026-06-05,2026-09-18,19.0,C,1815,26.1
2026-06-05,2026-09-18,19.0,P,4122,26.1
2026-06-05,2026-09-18,20.0,C,1897,26.1
2026-06-05,2026-09-18,20.0,P,4303,26.1
2026-06-05,2026-09-18,21.0,C,2806,26.1
2026-06-05,2026-09-18,21.0,P,3752,26.1
2026-06-05,2026-09-18,22.0,C,2976,26.1
2026-06-05,2026-09-18,22.0,P,4090,26.1
2026-06-05,2026-09-18,23.0,C,4142,26.1
2026-06-05,2026-09-18,23.0,P,5993,26.1
2026-06-05,2026-09-18,24.0,C,3205,26.1
2026-06-05,2026-09-18,24.0,P,5072,26.1
2026-06-05,2026-09-18,24.5,C,4833,26.1
2026-06-05,2026-09-18,24.5,P,7675,26.1
2026-06-05,2026-09-18,25.0,C,5847,26.1
2026-06-05,2026-09-18,25.0,P,7625,26.1
2026-06-05,2026-09-18,25.5,C,4553,26.1
2026-06-05,2026-09-18,25.5,P,6913,26.1
2026-06-05,2026-09-18,26.0,C,5058,26.1
2026-06-05,2026-09-18,26.0,P,4448,26.1
2026-06-05,2026-09-18,26.5,C,6451,26.1
2026-06-05,2026-09-18,26.5,P,5224,26.1
2026-06-05,2026-09-18,27.0,C,6593,26.1
2026-06-05,2026-09-18,27.0,P,3390,26.1
2026-06-05,2026-09-18,27.5,C,5714,26.1
2026-06-05,2026-09-18,27.5,P,4158,26.1
2026-06-05,2026-09-18,28.0,C,5966,26.1
2026-06-05,2026-09-18,28.0,P,3498,26.1
2026-06-05,2026-09-18,29.0,C,4204,26.1
2026-06-05,2026-09-18,29.0,P,2589,26.1
2026-06-05,2026-09-18,30.0,C,14902,26.1
2026-06-05,2026-09-18,30.0,P,2420,26.1
2026-06-05,2026-09-18,32.5,C,4181,26.1
2026-06-05,2026-09-18,32.5,P,2307,26.1
2026-06-05,2026-09-18,35.0,C,3202,26.1
2026-06-05,2026-09-18,35.0,P,2023,26.1
2026-06-05,2026-09-18,37.5,C,2822,26.1
2026-06-05,2026-09-18,37.5,P,1107,26.1
2026-06-05,2026-09-18,40.0,C,4931,26.1
2026-06-05,2026-09-18,40.0,P,1128,26.1
2026-06-05,2026-09-18,42.5,C,1437,26.1
2026-06-05,2026-09-18,42.5,P,936,26.1
2026-06-05,2026-09-18,45.0,C,922,26.1
